[[42, 31, -18, -100], [123, 22, 84, 81], [115, 123, 16, -43], [97, -127, -54, 61]]
[[15, -37, 69, -2], [88, -117, -55, 118], [60, -92, -97, 3], [85, 117, -126, 8]]
[[90, -104, 94, -117], [-39, 118, -110, -104], [113, -118, -10, 88], [-106, -71, 43, -108]]
[[98, -123, 21, 59], [29, -79, 71, 20], [87, -105, -27, -117], [-108, 4, 9, -60]]
[[-93, 97, 42, -40], [109, 27, 78, 57], [91, -102, -3, -31], [-57, -60, 89, 90]]
[[80, 16, 13, 109], [17, -19, -29, 93], [-34, -75, -107, 59], [-118, -8, 20, 24]]
[[-45, 43, -88, 39], [119, 113, -111, -89], [35, -47, 83, 54], [56, 106, 48, -61]]
[[115, -66, 70, 6], [-68, 25, 28, 107], [41, -83, -128, 43], [115, 7, 121, -48]]
[[-16, -40, 55, 69], [-121, 34, 9, 88], [54, -8, -67, -53], [87, 119, -120, 88]]
[[25, 85, 5, -3], [48, 91, -46, -116], [-110, -82, 113, 23], [101, -117, 33, -118]]
[[62, -118, -56, 61], [95, -29, 9, -85], [-74, 123, 59, 48], [65, -102, 74, 60]]
[[-79, 4, -50, 127], [102, -93, 101, -40], [-81, 124, -55, -27], [52, -33, 91, -18]]
[[-57, 122, -41, -38], [88, 36, -65, 100], [85, 26, -103, -94], [120, 38, -76, -73]]
[[29, -80, 63, -83], [-38, 22, 121, 99], [-53, 76, -112, -5], [-15, -2, -73, -44]]
[[47, -116, 117, 51], [58, -86, -104, -127], [-25, -7, 93, -8], [-87, -106, -17, 122]]
[[-74, -77, 67, 53], [-10, 104, 53, -51], [-11, 39, -61, -22], [-37, 6, -112, 3]]
[[53, 12, -28, 91], [-105, -18, -33, -20], [75, -43, -82, -42], [72, 44, 33, 63]]
[[-5, 85, -49, -80], [53, -66, 108, -108], [-85, 6, -127, -124], [-126, -76, -88, -42]]
[[-16, -84, -66, 44], [-91, 116, 38, 101], [99, -7, -79, 80], [-26, -40, 45, 21]]
[[-85, 55, 39, 14], [-67, 100, -9, -124], [-2, -33, -120, -57], [16, 119, 112, 84]]
[[99, 51, -30, -124], [101, -46, -90, 6], [-85, 85, 101, -90], [-30, -68, 59, -94]]
[[115, -9, 91, 68], [-60, -43, 104, 120], [-97, -108, 33, 70], [75, -56, 121, 44]]
[[87, -95, 76, -57], [38, -32, -56, 10], [-35, 97, 119, 42], [56, 119, -4, 96]]
[[9, -62, 99, 45], [-30, 81, -99, -77], [-106, 87, -12, 76], [112, -33, -127, -97]]
[[115, 98, -83, -55], [-24, 123, -96, 66], [61, 90, 109, -101], [35, 83, -6, -10]]
[[-56, -70, 38, 114], [72, 18, 5, -100], [91, -94, 124, -113], [103, -88, 7, 96]]
[[123, -33, 18, -19], [1, -21, -109, -16], [-106, -88, 23, -113], [18, 23, 124, 60]]
[[76, -58, 126, 80], [85, -7, 66, 81], [125, -41, 32, 93], [-46, 101, 66, -99]]
[[-63, -35, -79, -4], [75, -19, -39, 54], [73, 3, 2, -97], [107, -46, 32, -47]]
[[-95, 32, -104, -27], [-13, 76, -82, -54], [-23, -80, -90, -52], [126, 20, -109, -20]]
[[62, -17, -115, 39], [75, -3, 22, 77], [-80, 39, -69, -88], [-112, 39, 40, 22]]
[[-95, -8, 76, 80], [40, 82, -12, 32], [29, -70, 45, 34], [29, -71, -102, -87]]
[[6, -8, 19, 43], [116, 72, -97, -9], [-23, -47, -57, 57], [-103, -53, -88, 66]]
[[-120, -3, -67, -74], [22, 115, 70, -6], [-62, -45, -15, 24], [-9, 81, -70, -14]]
[[-71, -97, 71, -98], [69, 67, -51, -77], [-114, 67, -48, 12], [-127, 23, -94, 24]]
[[-7, 97, -118, -13], [-120, -10, 104, -72], [127, -73, -78, 83], [30, 94, -21, 25]]
[[-92, 82, 70, 122], [-28, 53, 31, 73], [-51, -70, 81, 36], [46, -61, 126, 11]]
[[-96, -106, 78, 63], [-92, 17, 0, -86], [-45, 53, -20, 90], [-95, 95, -97, -41]]
[[120, -22, 2, 14], [-71, -16, 99, 125], [-96, -122, 120, 10], [28, 17, -46, 116]]
[[58, 29, 100, -46], [56, -58, 3, -86], [100, 43, 122, -27], [10, -105, -75, 95]]
[[81, -21, 120, -23], [0, -23, -2, -19], [13, -34, -86, 60], [123, -111, -7, 1]]
[[-34, 77, 69, 28], [55, 112, -17, -44], [-111, 52, 99, -40], [-33, -101, 85, -10]]
[[-102, -37, 94, 107], [8, 67, -108, 5], [82, -87, -90, 54], [77, 65, 8, -125]]
[[91, -102, 110, -43], [0, 99, -16, 35], [40, 119, 84, 43], [73, -118, 26, 16]]
[[71, 98, 36, -29], [-111, 57, 105, 7], [-77, -5, -118, -62], [-12, 95, 97, -119]]
[[-7, 11, -109, 42], [88, -6, -99, -18], [106, 112, 115, -112], [53, 70, -43, 60]]
[[-6, -74, 15, -92], [-64, -80, -76, 127], [117, 89, -112, 126], [73, -83, -28, 77]]
[[-28, 21, 26, -74], [-92, -56, 3, -42], [-78, -67, -71, -68], [-87, -17, -9, -117]]
[[-65, 122, -46, -6], [66, 56, 63, -30], [-63, 86, -93, -60], [79, 78, 93, 44]]
[[-125, 94, -112, 18], [60, 57, -18, -66], [-36, -32, -95, -128], [-55, -1, -92, -32]]
[[-8, -3, -120, -27], [-34, 116, -65, -51], [-124, -111, -98, 123], [13, 3, -128, -93]]
[[-48, -114, -43, -91], [78, 53, -70, -24], [25, 78, 10, -96], [72, -123, 49, -71]]
[[66, 77, -52, 73], [124, -97, -28, 76], [-105, -43, -43, 16], [-66, -116, 88, -26]]
[[66, -23, -92, -38], [-17, -48, 25, -20], [18, -5, -49, -113], [-106, -61, -38, -12]]
[[-98, -111, 14, -13], [-112, -126, -52, -60], [38, 80, -24, -100], [12, -16, 9, 16]]
[[-80, 11, -35, -58], [-3, -33, -11, 21], [-81, -32, -51, -113], [110, -30, -48, 58]]
[[69, -66, -78, 123], [5, 99, -110, -112], [-100, 36, -21, 86], [-22, 91, 81, -69]]
[[-22, 111, 63, -39], [-21, -41, 76, -52], [117, 65, -65, -11], [-88, -10, -66, -91]]
[[101, -56, 70, -14], [-49, -90, 15, 74], [112, 15, -124, 12], [-18, 123, 28, 91]]
[[84, -107, -4, 87], [-39, -9, -34, 34], [68, -107, 67, 53], [106, -99, 25, -4]]
[[-72, -46, 41, -102], [27, -25, 71, 118], [14, -40, 92, 110], [-83, -89, 98, 3]]
[[-5, 49, 102, 15], [-26, -38, 85, -62], [-28, -11, -85, -52], [55, 29, 19, -4]]
[[-26, 99, -118, -68], [-27, -115, 9, -104], [28, -47, -40, -10], [-121, 76, 39, -75]]
[[-36, 97, 96, -124], [-9, -54, -38, -26], [-32, 13, 73, 50], [109, -56, 76, -62]]
[[-98, 79, 55, -76], [-62, -74, 64, -105], [41, -52, -96, 107], [-52, -6, -54, -112]]
[[1, 27, -66, -67], [-91, -50, 12, -77], [8, 105, -14, -41], [-98, 45, 9, -106]]
[[123, -1, 123, -14], [91, -37, -16, -69], [30, -99, 62, -19], [-97, 123, 22, -75]]
[[-45, 22, -52, 0], [-107, -92, 48, -14], [82, -97, -14, 121], [-37, -11, -116, 115]]
[[99, 118, -34, 66], [12, -47, 122, -50], [111, 105, 66, -59], [73, 39, -103, 53]]
[[55, 116, -4, -34], [-62, -41, -26, 68], [-78, 15, -64, 107], [95, -74, -36, -95]]
[[-47, 101, -52, -91], [24, -116, 38, -79], [9, -79, -122, 22], [-27, 66, -73, 52]]
[[-22, -47, 55, 22], [26, -3, -114, -43], [-90, -14, -72, 32], [-110, -36, 116, 108]]
[[42, 105, 7, 72], [66, -128, -88, -92], [-10, -33, 53, 91], [-10, 92, -112, 14]]
[[113, 61, 7, -94], [-51, -104, -101, 64], [-22, 98, -26, -85], [-66, -8, 17, -102]]
[[-102, -16, 77, 96], [-44, -85, 98, -34], [-25, -121, 100, -61], [-115, -50, 99, -52]]
[[89, 70, -95, -88], [25, -12, -99, -31], [-39, -117, -85, 118], [-91, 15, 113, 103]]
[[-102, 52, -10, 14], [19, -96, -68, -58], [-15, 64, -121, 4], [20, -23, -114, -49]]
[[31, -123, -118, 82], [116, -110, 54, 60], [42, -54, 102, 21], [-73, 75, 49, 0]]
[[27, 57, -82, -58], [-16, -95, -117, 109], [-128, 45, -83, 43], [-73, -83, -114, -65]]
[[4, 103, 104, 80], [-28, 82, 69, -124], [-43, 96, -62, 82], [-58, 63, -75, -32]]
[[107, -53, -25, -83], [-54, -40, 19, -70], [-104, 102, 117, 72], [89, -100, 41, 15]]
[[-95, -11, -56, 64], [124, -48, 57, 72], [41, 126, -29, -22], [37, 54, 7, -80]]
[[-113, 74, -71, 96], [-112, -16, -31, 12], [80, 8, -96, -63], [94, 7, 89, 96]]
[[-105, 79, 0, 63], [31, -60, 118, -37], [69, 17, 94, 0], [30, 43, -70, 50]]
[[-32, -115, 115, -57], [-78, 54, -75, -23], [10, 20, 81, -38], [-26, 31, 81, 117]]
[[-59, -1, 57, 75], [-39, 88, 58, -92], [-41, -97, -110, 81], [81, -83, -106, 42]]
[[34, 78, 0, 120], [-59, -86, 120, -103], [-2, 67, 100, 75], [-120, 90, -80, 38]]
[[-81, -21, 91, -74], [-41, -16, 31, 65], [-26, -75, 81, 70], [79, 23, 76, 49]]
[[-102, 127, -85, 1], [111, 105, -50, 23], [93, -89, 75, -51], [-83, -12, -70, 4]]
[[-105, 55, 124, -49], [116, 36, 88, -126], [2, -32, 48, 3], [109, -47, 7, 118]]
[[-4, -3, -121, -68], [8, 28, 123, 14], [-13, 69, -77, 42], [28, 23, 85, -22]]
[[89, 14, -114, -43], [8, -122, 114, 51], [-22, 32, -83, 105], [-62, -96, -126, -68]]
[[-52, 103, -82, 64], [35, -114, 117, -86], [124, -96, 104, -100], [52, -38, 120, -32]]
[[88, -13, -69, -93], [67, -90, -113, -71], [-112, -126, -89, 95], [-97, -17, 89, 25]]
[[90, 35, 100, -3], [-68, -59, 108, 3], [46, 94, 9, 17], [118, -83, 113, -28]]
[[-42, 61, 34, 76], [71, -80, -22, 52], [-10, 84, -18, 101], [-43, -85, 121, 112]]
[[55, 49, -80, 45], [-59, -117, 17, 47], [-70, -1, 78, -107], [96, 105, 36, 65]]
[[105, 19, 111, -65], [0, -1, -17, 119], [85, 111, -37, -58], [50, -85, 67, -29]]
[[-55, -7, -101, 106], [55, -48, 48, -124], [-68, -104, -54, -4], [48, -110, 110, -64]]
[[-66, -36, -95, -40], [-38, 46, 41, 23], [76, -116, -45, 113], [29, 37, -49, 9]]
[[-100, -126, 117, 82], [117, 64, 63, -22], [71, -50, 11, -3], [91, -84, 14, 96]]
[[-112, 44, -49, -69], [39, 53, 39, -124], [68, -122, -64, -128], [-1, -36, -124, -10]]
[[43, 56, -74, -109], [30, -47, 5, 53], [68, 18, -51, -78], [102, 14, 108, -58]]
[[25, 50, 8, 117], [35, -34, -95, -39], [101, -3, -5, 1], [-104, -39, 114, 11]]
[[48, -64, -78, -102], [-3, 69, -118, 62], [-48, 112, -13, -86], [66, -1, 68, -42]]
[[-24, 68, 126, 12], [54, -22, -24, 13], [-6, -68, -7, 1], [-12, 65, -117, -97]]
[[-22, -56, -105, -32], [65, -100, -43, 4], [39, 9, -115, -82], [-70, -77, 85, 72]]
[[43, 88, -12, -64], [47, 123, 54, 7], [73, 45, 36, -86], [-11, 87, -28, -27]]
[[-76, 48, 11, 9], [111, 113, 62, -29], [-95, -6, 31, -41], [-127, -60, -83, -60]]
[[91, 63, -121, 101], [-12, 9, -4, -105], [40, 25, 64, 68], [-49, -43, -49, -25]]
[[47, 103, -121, 122], [38, -8, 44, -23], [-106, -72, -5, -21], [9, 19, -72, 73]]
[[-27, -25, -103, -77], [-25, -61, -71, 112], [89, -122, -38, -32], [-127, 71, -10, 74]]
[[-32, 127, -88, -6], [-83, -45, 85, -58], [106, -128, 72, -18], [12, 105, 83, 19]]
[[60, -16, -105, -74], [26, -51, -19, -64], [48, 2, 40, 99], [-49, 99, -11, 109]]
[[-13, -75, 120, 116], [37, 2, 7, 33], [-102, -85, 28, 88], [43, -55, 2, 86]]
[[28, 45, 71, 34], [103, -61, 24, 84], [-88, -22, 101, -65], [49, -28, 89, -116]]
[[35, 106, -1, 108], [109, -77, 116, 3], [-100, -45, -87, -99], [73, 30, 65, 66]]
[[96, -126, -32, -86], [-45, -32, 32, 26], [-74, -98, 76, -29], [-77, 54, -30, 112]]
[[102, -53, -25, 8], [115, -36, -7, 53], [-52, 37, 36, -7], [75, -10, 67, 93]]
[[-38, 28, -85, -17], [114, -125, 68, -17], [-61, 93, -60, -49], [20, 55, 58, 93]]
[[-75, -90, -118, 39], [61, 24, -26, 71], [77, 74, 72, -103], [-22, 60, 23, -25]]
[[42, -27, -62, 12], [46, -78, -63, 53], [66, 25, 58, 28], [-10, 58, -26, 4]]
[[-56, 56, 67, 99], [81, -43, 77, 53], [-22, -95, -70, -123], [-31, 42, -5, -74]]
[[46, 64, 80, 70], [61, -64, -43, -10], [-107, -77, -115, 58], [2, -104, 67, 106]]
[[22, -51, 21, 11], [-120, -52, -99, -108], [8, -92, 41, 56], [-19, -19, 9, -90]]
[[115, 6, 3, 116], [83, -115, -5, 63], [-125, -19, 90, 23], [68, -91, 11, 79]]
[[8, -13, 104, 71], [-28, -112, -77, 31], [-126, 90, 80, -95], [-92, -65, 68, 70]]
[[9, -99, 84, -53], [-32, -30, 114, 66], [50, -79, 123, 76], [44, 72, -32, 89]]
[[69, 124, 103, 102], [6, 6, 97, -102], [33, 99, 7, 108], [-72, 70, -9, 17]]
[[20, 83, 108, -122], [-128, 23, -98, -61], [89, -64, -8, -16], [2, -102, 105, -51]]
[[-101, -103, -19, -114], [-109, 89, 124, 54], [73, -49, 104, -2], [119, -115, -1, -14]]
[[-118, -20, -43, -110], [-88, 79, 12, 19], [5, -2, -5, 113], [47, 103, 73, 115]]
[[97, -46, -62, -47], [-48, 121, -72, 0], [-16, 48, 75, 72], [-26, 6, -4, 36]]
[[108, -108, 57, 118], [-12, -17, -30, -5], [-100, 56, 1, 103], [-58, -54, 89, 58]]
[[57, 39, -72, -108], [11, 18, -26, -42], [-82, -33, 105, 30], [-22, 17, 29, -113]]
[[-4, -123, -89, -123], [49, 37, 6, -77], [2, -33, 21, -59], [55, 62, -127, 29]]
[[-68, -49, 21, 65], [6, -36, -36, 26], [-58, 47, -120, 95], [104, -38, 116, -29]]
[[-23, -73, -128, 53], [73, 17, 77, -128], [-57, 118, 65, -33], [-18, -94, 5, 105]]
[[80, 125, 19, -118], [-32, 81, -74, 39], [-9, -106, 5, 122], [12, -80, -41, -8]]
[[-45, 71, -103, 82], [57, -123, 19, 11], [-14, 98, 24, 45], [36, -113, -59, 122]]
[[-91, 39, 23, -69], [115, 64, -118, 18], [-39, -18, -56, -49], [-9, -41, 27, 80]]
[[91, 116, -66, 111], [104, 120, 7, 37], [-14, 59, 9, -47], [-30, 25, 1, 62]]
[[3, 120, 75, 52], [22, 40, -40, -90], [17, 6, -113, 24], [-20, 114, 110, 82]]
[[-125, 93, 76, 79], [0, 8, -67, 90], [-39, -96, 26, 127], [-42, -75, 69, 109]]
[[-56, 73, -114, -59], [-114, 23, -5, 40], [-68, -25, 31, -63], [92, 39, 79, -71]]
[[45, -24, 50, 39], [93, 26, -102, 79], [57, -127, -40, -86], [-51, -33, 53, -118]]
[[91, 119, -128, 107], [76, -98, -100, 109], [111, 92, -38, 49], [-85, 97, -27, -28]]
[[-60, -127, -5, -59], [-86, -121, -120, 10], [127, -102, -59, -38], [-38, 79, 54, 55]]
[[-68, 47, 11, -99], [-93, 92, -111, -118], [-73, 113, 33, -100], [-62, -24, -19, -69]]
[[-83, 0, 114, 93], [-118, 11, -64, -67], [36, 3, -10, -3], [79, 19, -74, 53]]
[[31, -58, 43, -115], [-112, -17, -37, -48], [-86, -88, 83, 57], [-119, -19, -72, -6]]
[[12, -60, 13, -7], [90, 12, 58, 85], [100, 108, -29, 118], [-125, 120, -33, -72]]
[[-86, -92, 76, 54], [-42, -16, -62, 85], [57, 81, -85, 116], [-86, -101, -101, -63]]
[[46, 8, -9, -35], [61, -97, -72, 114], [-7, -9, 6, -39], [113, 99, 0, 62]]
[[-83, 119, 126, -95], [19, -41, -105, -14], [65, -101, -8, 114], [-7, -109, 17, -124]]
[[-92, 42, -69, 120], [52, 72, -86, -22], [77, 71, -9, 6], [123, 89, 119, 122]]
[[116, 26, -62, 116], [52, -113, 121, -85], [67, -87, 56, -91], [62, 70, 116, -128]]
[[-58, 85, -119, -29], [-42, -15, -84, -87], [19, 36, 56, -126], [118, -43, -86, 8]]
[[64, 98, -40, -109], [113, -104, 51, 80], [126, 46, -99, 103], [93, 61, -121, -31]]
[[-81, 35, -85, -95], [-110, 56, -108, 43], [-120, 8, 41, 99], [-81, 69, 85, -68]]
[[-65, -102, 114, -118], [-17, -109, -120, 37], [110, 49, 55, 6], [-64, -65, 88, -19]]
[[-21, 39, -109, -118], [105, -25, 44, 77], [-49, -47, 54, -5], [-107, 13, 29, 8]]
[[-84, -30, 58, -40], [65, 41, 76, 44], [-6, 78, -10, 120], [17, -61, -20, -58]]
[[109, -12, 36, 1], [-114, -118, 72, -10], [-7, -47, -15, 116], [-115, 73, -109, -119]]
[[-111, 45, 115, -116], [21, -51, 94, -12], [-33, -37, 38, 62], [74, 94, -18, -37]]
[[80, -5, 19, 49], [-95, 39, -82, 92], [-23, 83, -119, 44], [115, -75, 53, -102]]
[[-41, 16, -81, -53], [-28, -27, -7, 86], [-127, -105, 9, -27], [-19, -126, 80, -41]]
[[34, -26, 84, -103], [-19, -59, 52, 10], [23, -28, -91, -65], [-115, 41, 117, -67]]
[[-12, 90, 45, -29], [17, -44, -124, -89], [-19, 8, -51, 17], [83, -47, -87, 75]]
[[-98, -119, 63, -119], [19, -35, -87, -61], [121, 67, 102, -106], [93, 46, 26, 100]]
[[-59, -44, -6, -119], [107, 0, 65, -2], [-18, 119, -11, 120], [33, -21, -10, 56]]
[[93, -98, -45, 34], [-66, 122, -63, -114], [125, 56, 40, 94], [13, 94, -8, -80]]
[[-10, -102, 35, -106], [-95, 89, 47, -20], [79, -15, -105, -86], [-120, 15, -22, -92]]
[[5, 85, -70, -75], [9, -44, -12, -93], [-65, 59, 31, 23], [34, -119, -10, -34]]
[[-37, 3, -124, 66], [-107, -50, -69, -45], [61, 118, 57, -39], [109, 59, 96, -104]]
[[-75, 55, 15, 122], [-22, 38, -108, 4], [103, 4, 92, -114], [5, -31, -37, 35]]
[[124, -41, 2, 127], [-107, 42, 59, -10], [-20, 57, -22, 114], [20, 114, -82, 12]]
[[91, 56, -108, -74], [104, -21, -110, 57], [-83, 73, -14, 4], [-50, 54, -59, -113]]
[[112, 123, 84, 91], [-6, -32, 89, 100], [-36, -27, 18, 114], [-110, 40, 89, 78]]
[[-126, 38, -105, 49], [-27, -19, -127, -64], [5, 65, 47, -77], [-32, 31, 46, -124]]
[[122, 4, -66, 24], [-20, -114, -39, -96], [61, 38, 20, -14], [-52, 41, -57, 3]]
[[104, 13, 109, 107], [-1, 47, -95, 25], [-23, 61, -83, 100], [-88, -32, -33, 43]]
[[-126, -124, 117, -79], [35, 63, -119, 26], [-64, -13, -108, -71], [-127, -79, -55, -21]]
[[112, 68, -56, -15], [58, -44, -15, -5], [-21, -94, -107, 87], [-106, -8, 56, -107]]
[[-5, 90, 70, 102], [-53, -83, -59, 94], [13, 113, 2, -43], [-45, 71, -113, -105]]
[[-9, 127, -81, -58], [76, -31, -89, 2], [-58, -120, -63, -8], [124, -115, 62, -89]]
[[58, -55, 24, 124], [-10, -86, -17, 34], [-49, -27, -45, 117], [91, -14, 122, -78]]
[[76, 67, -62, 109], [-117, 19, -84, -84], [5, 126, 59, 36], [38, 123, 65, -122]]
[[107, -90, -48, -43], [-122, 48, -67, -108], [-79, -113, 23, 124], [102, -57, -42, 77]]
[[-59, -128, -76, -26], [1, -98, 86, 96], [-31, -8, -13, -112], [-125, 83, 63, -34]]
[[42, 51, 15, 70], [16, 105, 6, 46], [62, 75, 74, 40], [-2, -11, -43, 89]]
[[71, 79, -58, -5], [-105, 115, 113, -66], [68, 83, 92, -99], [-77, 110, -56, -97]]
[[-103, -9, -47, 61], [116, 5, -82, -103], [-54, -1, 60, 34], [51, -59, 111, -60]]
[[-84, 69, 81, -78], [-84, -105, 72, -29], [42, 18, 67, -123], [26, 97, -89, -92]]
[[-10, 38, -54, 37], [118, 73, -103, -25], [22, 12, 109, 86], [-81, 120, -3, 35]]
[[39, -63, -19, 15], [-98, 26, 71, -50], [2, -114, -75, -31], [-28, 25, -85, 101]]
[[78, 76, -102, 37], [-71, 98, -37, -55], [-82, 58, 54, -49], [16, 106, 94, -116]]
[[-5, -3, -108, 40], [66, 63, 34, 63], [-92, -5, 15, 62], [2, -63, -32, -39]]
[[-13, -83, -18, -26], [57, 104, 96, 40], [-7, -88, -117, -34], [-100, -8, -14, 111]]
[[-58, -42, 33, -76], [91, 41, 48, -83], [15, -70, 45, -90], [24, -41, -55, 95]]
[[85, -118, 99, 96], [-30, -122, -49, 48], [-19, -11, -127, -80], [43, 54, -3, 66]]
[[-75, 20, -8, -98], [-108, 24, 26, 122], [-30, -89, -33, -7], [29, 82, -37, 116]]
[[99, 29, -128, 49], [-76, -39, -10, -114], [-12, -107, -38, 120], [37, 113, 3, -3]]
[[-124, 124, -100, 72], [-124, -92, -116, 98], [83, -52, 19, 32], [-16, -67, 70, -74]]
[[-50, -50, -99, -98], [-99, -2, 59, 76], [84, -79, 91, -117], [-41, 69, 85, -25]]
[[85, 90, 55, -67], [-82, 0, -94, 127], [-42, 57, 109, -15], [-81, 65, 89, 7]]
[[74, 81, -117, -30], [-10, 38, 37, 117], [-119, 124, -98, 60], [98, 108, -62, -34]]
[[-108, 91, -41, 98], [-80, -2, 63, 60], [-81, -76, -91, -70], [-76, 101, -17, -120]]
[[118, 18, -81, 54], [45, 82, -46, 94], [-103, -55, -5, -128], [-102, -17, -79, -30]]
[[88, 94, 8, 80], [70, 42, -103, 90], [59, 50, 101, 92], [7, 31, -37, -3]]
[[107, 125, 79, 21], [-64, -4, -88, 73], [60, -41, -44, 52], [46, -28, 43, 45]]
[[-37, 38, -90, 115], [89, -86, 96, 6], [29, 40, 90, 38], [45, 113, -107, -38]]
[[100, 58, 2, -70], [-125, -35, 59, 10], [-91, -89, 47, 90], [54, 62, -104, 51]]
[[-56, -28, 115, 36], [-94, -103, 106, -32], [57, -117, 123, -20], [-125, -80, -91, -95]]
[[-97, -8, -59, -50], [-112, 47, 66, 53], [88, -49, 17, -93], [-101, -1, -53, -41]]
[[77, -80, 115, -70], [-118, 74, 125, 87], [7, 97, 42, -87], [106, -84, 66, 19]]
[[0, -126, 91, -74], [95, 58, 75, -79], [-4, 98, -68, -41], [-67, 21, 58, 16]]
[[4, 65, -90, -112], [-11, -57, -78, -39], [-75, -122, 74, 4], [-55, 23, -45, -91]]
[[7, -68, -74, 66], [-71, -81, -92, -62], [-49, -93, -128, -10], [37, -98, 80, -72]]
[[-44, 87, 87, -17], [-65, -14, 65, -107], [22, 53, -19, 124], [-119, -98, -102, 79]]
[[-118, -37, -25, 61], [93, -101, -103, 20], [59, 104, -114, 123], [124, 1, 127, 85]]
[[-73, -49, 21, -56], [52, -45, 22, -72], [-88, 7, 121, 30], [19, -68, -12, -39]]
[[-30, 67, -65, -119], [-105, 61, 38, 40], [-35, 47, 67, -6], [67, -113, 60, 79]]
[[115, -41, -15, 84], [-99, -121, -116, 99], [-11, 99, -39, 89], [21, 126, -104, 125]]
[[-11, 113, 0, 127], [-78, 49, 18, -31], [-111, 44, -55, 1], [126, 123, -95, 102]]
[[38, -83, -82, 118], [-21, 12, -116, 10], [67, -45, -29, -76], [-104, -33, -32, -96]]
[[62, -12, 26, -83], [-80, 59, -17, -50], [87, -37, 84, 108], [72, -66, -83, -25]]
[[-85, 32, 13, -71], [43, 92, -45, 46], [-47, -57, -46, 70], [-68, 99, -63, -82]]
[[-33, -86, -114, -84], [95, -75, 11, -1], [-80, -2, -87, -114], [37, -83, -93, -122]]
[[106, 41, 86, 109], [-72, 123, -33, 28], [72, 45, -113, -84], [49, 102, 92, 63]]
[[-37, -41, 52, 100], [-63, 49, -91, -109], [-39, -125, 24, -94], [12, -62, 81, 69]]
[[43, -94, 105, 68], [-17, 109, 63, -45], [91, 34, -20, -77], [-68, 94, 58, -28]]
[[90, 78, 12, -14], [69, 108, 97, -116], [-110, -27, -28, 62], [-96, 110, 85, -120]]
[[-33, -109, 48, -96], [-57, 120, -37, 81], [-8, -18, 32, -68], [-34, -64, -9, -32]]
[[-9, -36, 91, 8], [33, 65, -117, 114], [119, 42, 9, -42], [-93, -119, 126, 125]]
[[-26, 43, 81, -111], [-105, 108, 62, 101], [13, 61, 122, -101], [-117, -77, 63, 100]]
[[35, 79, -99, -87], [-85, 121, -95, -115], [52, 9, -23, -32], [-102, -106, -5, 93]]
[[-35, 115, 84, -27], [106, 95, -7, -6], [-13, 67, -61, -56], [26, 37, 53, 94]]
[[71, -33, 117, -68], [116, -69, 20, -75], [-64, 126, 33, -37], [-109, 120, 43, 121]]
[[79, 29, -51, -100], [68, 117, 85, 19], [-22, 113, 117, 98], [94, 4, -105, -92]]
[[-8, -69, -108, 23], [-3, -111, 14, -54], [61, -109, -105, -41], [14, -99, 35, -8]]
[[-58, 75, -42, -106], [99, 26, -1, -110], [-68, 86, -122, -128], [34, -79, -4, 15]]
[[53, 0, 18, -8], [110, -86, -34, 22], [-41, -14, 63, -81], [-126, 74, 97, 58]]
[[86, -71, 74, -113], [21, 71, 91, 44], [38, 61, 83, -49], [-47, 95, 51, -50]]
[[-97, 80, 73, -111], [-31, 86, 52, 2], [6, 31, 89, 10], [-41, -128, -99, -14]]
[[-121, -38, -106, -31], [-67, -75, -25, 21], [-76, -74, -86, 115], [109, 42, 30, -53]]
[[85, 44, 55, 98], [15, 78, -37, 102], [72, -6, 79, 68], [54, -79, 71, 83]]
[[101, -39, 126, -23], [-18, 67, -35, -31], [-109, -111, -98, 1], [-25, 82, -52, -112]]
[[-121, -60, -127, -17], [32, -73, 42, 103], [2, 63, 1, -128], [-109, -15, 66, -25]]
[[19, 101, 0, 97], [68, -61, -76, -107], [7, 65, 57, 38], [-24, -123, -100, -120]]
[[1, 102, 79, -17], [-73, -76, -67, 47], [-78, 41, -49, -84], [44, 57, -65, -78]]
[[82, -32, 21, 63], [2, 16, 34, 99], [46, 4, -93, -60], [51, -102, 68, -89]]
[[-54, 122, 31, -123], [-78, 32, -44, 125], [-29, 80, 103, 13], [-39, -40, 89, -70]]
[[-28, -79, -16, -100], [74, -4, 84, 49], [-42, -47, 48, -14], [-115, 111, 2, -80]]
[[96, -28, 35, -47], [-70, -1, -67, 109], [19, -99, 15, 88], [75, -8, -45, -117]]
[[-64, -128, -93, -47], [126, -98, 113, -75], [28, 3, 24, -55], [-26, 33, 8, -17]]
[[-91, 52, -20, -28], [21, 117, -52, 93], [-45, -70, -37, 23], [-2, 22, -10, -44]]
[[-8, 102, -1, -79], [-75, 103, -61, -94], [-9, -64, -115, 78], [-77, -69, 107, 35]]
[[31, -53, 120, -97], [54, 30, -103, 73], [-63, -24, 118, -123], [-126, 48, -24, 110]]
[[117, 53, 79, -113], [-11, -35, 85, -20], [36, -79, 23, -108], [-52, -32, -111, -96]]
[[127, 121, -3, -48], [120, 72, 57, -91], [-48, 47, 28, 60], [-7, 126, -85, -37]]
[[111, -50, -120, -121], [17, 114, -117, -77], [-39, -48, 7, 106], [-2, -98, -65, -105]]
[[-118, 97, 88, 25], [-20, -34, 107, -93], [95, 3, -49, 64], [27, -46, 90, -51]]
[[-121, -84, -24, -102], [-26, -81, -42, -99], [90, -110, -47, -83], [31, -98, 50, 104]]
