[[-34, 60, -4, 7], [-30, 82, 38, 55], [-31, -100, -122, -118], [42, 79, 89, 117]]
[[35, -22, -8, -86], [-49, 27, 84, -10], [123, -53, -44, -65], [-45, 115, 11, 91]]
[[-30, -98, -8, -15], [-1, 108, 26, -115], [-22, -61, 34, -31], [-79, 65, 29, 10]]
[[-92, -111, -27, -17], [-107, 122, 73, -52], [95, -7, 116, -106], [-71, 85, 30, 59]]
[[27, 76, 14, -86], [-81, 109, 56, -56], [-114, 115, -45, -37], [57, -45, 108, 65]]
[[89, -119, 77, -107], [-77, 90, -104, -67], [75, 22, 29, -30], [17, 98, 24, 64]]
[[-95, 60, 90, 48], [-1, 110, -37, 16], [-4, -99, -23, 39], [64, -78, -17, 59]]
[[-62, -56, 122, 30], [-101, -52, -43, -99], [19, 73, 47, -108], [-73, 97, 107, -79]]
[[-79, -2, 74, 121], [-118, 98, -98, -11], [-110, -32, -43, 94], [67, 74, 63, 74]]
[[117, 7, -77, 101], [-37, 24, -12, -93], [-69, -48, -84, -59], [-75, -16, -92, -75]]
[[-2, -70, 91, -105], [95, 124, -18, 29], [-14, 63, 105, -29], [-114, 106, 46, -9]]
[[31, -67, -97, 108], [-107, 36, 55, -11], [91, 59, -67, -25], [-12, 26, -81, 106]]
[[80, 20, -63, -121], [37, 97, 80, 66], [121, -30, -127, -5], [-49, 16, 44, 70]]
[[127, -110, -81, -26], [109, -8, -11, -126], [-39, -28, 6, -96], [121, -52, -7, 52]]
[[-12, -95, 116, -42], [113, -123, -16, -104], [-45, -88, -116, 23], [-81, -36, 27, 34]]
[[117, 59, 84, 115], [-76, -49, 123, 24], [-5, 78, 40, -3], [110, 76, -77, -89]]
[[-12, -15, 3, -110], [31, -112, -65, 92], [79, -94, -62, 96], [-102, -96, 42, -126]]
[[-7, -55, -108, -76], [50, -55, -85, 88], [-4, -50, -61, -95], [31, 57, -115, -82]]
[[-3, 37, -77, 26], [-67, 85, 64, -116], [52, -86, 5, -39], [100, -56, -45, 32]]
[[58, -21, 123, -5], [-84, 40, -40, -75], [75, 26, 101, 122], [108, 20, 48, -53]]
[[-27, -100, 79, -101], [-125, 103, -32, 119], [114, -82, 97, 95], [96, 72, 95, 123]]
[[127, -7, -6, -59], [-12, -72, 53, 50], [-127, 91, -118, 4], [13, -83, -80, -102]]
[[14, -27, 44, 48], [-83, 58, 113, -49], [-75, 19, 99, 90], [-40, 125, -93, -103]]
[[117, -113, -95, -109], [-4, -17, 127, -71], [97, 68, 11, -104], [-128, 42, -11, -92]]
[[-57, 95, 10, -47], [-16, 70, -126, -90], [39, 10, 30, -26], [41, -50, 80, 66]]
[[-45, 60, 108, -59], [112, -103, 108, 32], [-106, 35, 14, -30], [-90, -97, -70, 95]]
[[-73, 119, -115, 93], [-89, 57, -77, -93], [98, 99, 14, 100], [90, -106, 9, 28]]
[[-107, -122, 52, -73], [118, -64, 26, 16], [25, 18, 29, 110], [67, 29, 126, -127]]
[[-97, 126, -37, -49], [49, 122, -82, 103], [-23, 83, 10, -84], [81, -92, 21, 80]]
[[-64, 17, -4, -119], [-59, -39, -51, -77], [93, 37, 5, -7], [7, 54, -82, 76]]
[[108, -9, -77, -54], [-1, 50, 84, 31], [-92, 41, -107, -68], [-63, 20, -17, 89]]
[[115, 1, -28, -2], [-20, -77, -76, 43], [118, -25, -23, -20], [-85, 73, 20, 43]]
[[39, -35, 37, 120], [-66, 25, 46, 106], [-99, -19, 109, 66], [-25, -83, 44, 45]]
[[41, -85, -125, -108], [-117, -27, -123, -124], [-87, -120, -66, 95], [-102, -87, 46, -67]]
[[75, 79, -117, -118], [-41, -10, -83, 124], [-87, -32, 125, -65], [3, 46, 116, -106]]
[[-64, 76, 6, 63], [86, -81, -80, 55], [-99, 4, 117, -108], [74, 55, 98, 55]]
[[43, -69, 127, -24], [-120, 118, -47, -81], [-70, 85, -2, -76], [16, 18, 14, 62]]
[[90, -113, -56, -60], [62, -108, 23, 108], [4, -9, 37, 11], [-88, 83, -32, -117]]
[[79, 110, 1, -33], [19, -90, -18, 41], [83, 67, -106, -59], [-52, -113, 78, -46]]
[[-52, -14, 51, 14], [104, -59, 74, -88], [64, -115, 76, -100], [-127, -122, 114, -19]]
[[-14, -100, 93, -20], [8, 89, -88, 0], [93, -122, -91, 81], [-46, -104, -6, -123]]
[[13, -20, -112, 17], [123, 61, 117, 54], [-124, 59, -15, 76], [72, -74, -6, 89]]
[[-32, 42, -33, -113], [62, -111, -66, 114], [46, 13, -48, 19], [-99, 85, 116, 32]]
[[-17, 107, 48, 106], [90, 53, -44, 121], [-31, -111, 61, -74], [-126, 26, -98, 82]]
[[98, -1, 109, -114], [38, 46, 45, 26], [-115, 7, -80, 4], [65, -12, -68, 80]]
[[-9, -65, 63, 77], [-113, 124, -35, -40], [100, -46, 2, 3], [-54, -120, 32, -112]]
[[17, -80, -93, -113], [121, -51, -99, -91], [71, 113, 9, -90], [-38, 64, -51, 2]]
[[-62, -76, -11, 106], [1, 29, 9, 70], [62, 106, 46, 51], [-125, 104, -46, 88]]
[[53, 47, 1, 71], [127, -32, 109, 89], [-113, 11, -49, 117], [-68, -86, -106, -117]]
[[-66, -11, -4, 123], [-105, 78, 107, 47], [-102, 95, -38, -81], [-42, -24, -30, 81]]
[[87, 48, 85, -28], [94, -59, -47, 7], [-108, 37, 33, -63], [95, 24, 101, 113]]
[[-105, 106, 21, -47], [111, -117, 120, -2], [-14, -13, 102, -23], [-15, 73, 80, -80]]
[[95, -123, 39, 40], [19, 61, 40, 112], [-80, -56, -6, -20], [-73, -18, -29, 95]]
[[92, 76, -52, 30], [-69, 55, 75, 77], [63, 23, -127, 58], [41, 76, -13, 66]]
[[-23, -51, -82, -111], [-62, -122, 23, -104], [83, 56, 116, -70], [75, 64, -2, 15]]
[[48, 102, -18, -107], [-71, 91, 127, -37], [94, -93, 97, -106], [-13, -11, -100, 42]]
[[53, 95, 44, -33], [103, -76, -69, 20], [100, -55, -55, -18], [-60, 50, 68, -4]]
[[-77, -120, 114, 11], [111, 115, -72, -1], [106, -41, -41, 34], [124, 21, 85, -104]]
[[10, 37, 77, 10], [-3, 3, -102, -72], [-21, 64, 54, 114], [119, -43, -44, 40]]
[[-33, 30, -112, -113], [-93, 109, -15, -50], [-108, -101, -108, -41], [-35, 47, 62, -104]]
[[20, 10, -5, 103], [113, 37, 24, -29], [-90, -77, 49, 21], [-2, 31, -30, -126]]
[[86, 86, 7, -97], [79, 87, 61, 75], [33, -24, 106, 11], [-109, 4, 87, -41]]
[[90, 124, -69, 118], [87, -62, 125, -81], [110, -52, -94, -114], [-29, -111, 65, -13]]
[[-112, 46, 125, -21], [11, 35, -113, -110], [82, 17, 45, -28], [-103, 23, 110, 110]]
[[-105, 97, -125, 81], [-126, -9, 108, 28], [-41, -71, -64, 21], [-98, 103, 59, -58]]
[[-75, -119, 56, -100], [-73, -34, 34, 98], [97, -50, 68, 127], [-59, 86, 127, 4]]
[[-73, 31, -43, -51], [116, 41, 48, -108], [9, 71, -102, 26], [96, -114, 82, -51]]
[[53, 49, -93, -20], [24, -33, 98, 126], [-101, 49, 36, -8], [19, 94, 61, -44]]
[[-28, 117, 22, 49], [-41, 84, -106, 40], [-22, -91, -41, 46], [-56, -14, 5, 43]]
[[75, -2, 21, 78], [36, -105, -68, -67], [14, 27, -95, -63], [-44, -58, -88, 74]]
[[8, 47, 89, 55], [121, -4, -13, 10], [-58, -32, 74, -115], [-99, 73, 34, -73]]
[[-99, 45, -76, -59], [-80, -37, 60, -25], [-60, 36, -47, 10], [36, 8, 90, -84]]
[[-119, 97, -119, -60], [-105, -19, 95, -96], [103, -77, 117, 0], [-43, -117, -81, -18]]
[[-75, 103, 3, -10], [-10, -126, 103, -100], [29, -38, -38, 11], [-115, 88, -54, -12]]
[[-75, -86, 97, 60], [81, 31, -112, 51], [-37, 100, 21, 110], [53, -73, 47, -123]]
[[-35, -117, 66, 4], [-26, -68, -63, -102], [-5, 108, 54, -64], [-106, -92, -98, 118]]
[[-55, -81, -57, 4], [23, -80, 25, 42], [23, -30, -105, 39], [32, -1, -85, 36]]
[[-29, 19, -92, 72], [-10, 24, 64, -35], [-31, -55, -11, 44], [31, 100, 103, 36]]
[[-67, 80, 19, 99], [-88, -1, 64, 46], [38, 98, -30, -57], [103, -103, -71, 122]]
[[-50, 26, -37, 9], [-98, 18, 91, -84], [-108, 107, 116, 84], [76, -57, 70, 51]]
[[-53, -48, 18, -128], [-68, 110, 81, 56], [-124, 21, -86, 39], [-17, -9, 117, -57]]
[[-73, 103, -52, -36], [54, -123, 51, 70], [-89, 113, -100, -114], [-5, -123, 104, 99]]
[[-6, -1, 65, 50], [-120, 116, 55, -19], [29, -38, 62, 46], [13, -103, -103, 66]]
[[43, 75, 88, 29], [91, 19, 82, 83], [-112, -107, -28, 54], [-54, -128, 36, -83]]
[[-81, -112, 23, 74], [23, -113, -98, 62], [-9, -94, -11, 25], [-128, 12, 101, -118]]
[[74, 124, -52, 95], [-115, -44, -56, 70], [-55, -110, 125, 20], [14, 5, 41, 32]]
[[-19, -13, 57, 9], [-32, 94, -60, 82], [-96, 99, -65, 33], [-7, -107, 112, 5]]
[[39, -89, -115, 62], [122, -70, -127, 74], [-73, -126, -71, -39], [-94, -98, 109, 27]]
[[-44, 47, 94, -121], [28, 126, 21, 95], [69, 11, 41, -77], [-60, 93, -72, 4]]
[[109, 30, -43, 106], [84, 0, 111, 25], [-3, -69, -15, -9], [82, 94, 53, -59]]
[[-5, -93, 79, -61], [-47, -115, 47, 95], [92, -84, -128, 77], [-83, 76, -27, 121]]
[[-31, -66, -9, -102], [68, 53, -9, -96], [-43, -73, -73, -79], [-123, -123, -83, -31]]
[[-105, 100, 74, 114], [-9, -62, 55, 51], [-23, 67, -13, 42], [-35, 7, 120, -1]]
[[-54, -90, 55, -118], [92, -36, 25, 60], [116, -85, 92, -89], [115, -58, -2, 0]]
[[-8, 119, -54, -30], [114, 73, -23, 37], [95, 5, 66, 16], [45, -25, -6, -16]]
[[-53, -65, -54, 101], [-107, 51, 98, -68], [82, 106, 79, 72], [17, 101, 14, -23]]
[[114, 83, 61, -110], [86, -9, -40, -78], [70, 57, 22, 9], [-32, 115, -44, 127]]
[[-32, -83, -87, -56], [-34, 62, -73, 115], [-2, -27, -5, -121], [-111, 34, 95, 69]]
[[123, 68, 21, -75], [30, 126, 35, -63], [11, -32, 37, -124], [-74, 36, -44, -71]]
[[120, 82, -43, 64], [47, 97, -51, 126], [-111, -38, 91, 114], [-27, 47, 122, 72]]
[[66, -115, 125, 32], [-61, 10, -10, 102], [-85, 117, -102, -41], [47, 28, -93, 80]]
[[-40, 58, 85, -103], [101, 104, -108, 117], [-89, -113, -55, 14], [43, -25, 97, 118]]
[[-7, 120, 119, 102], [-24, 100, -25, 3], [-16, 110, -10, -78], [86, -17, -73, 109]]
[[-4, -71, 25, -56], [114, -19, 26, 78], [30, -10, 16, -103], [-11, 117, -121, -25]]
[[85, -127, 87, -117], [-9, -88, -95, 18], [69, 110, 44, 42], [99, -81, -36, -58]]
[[99, -124, -22, 95], [-42, -32, -12, 70], [68, -96, 115, -8], [54, 91, -41, -11]]
[[83, 28, 37, -37], [-115, 24, 64, -122], [32, -75, 57, 9], [-96, 7, 54, 67]]
[[-42, -46, -13, -80], [85, 92, 24, 14], [-52, -109, 117, 99], [118, -2, 83, 123]]
[[77, -57, -1, 100], [-5, 68, 7, -120], [5, 27, -20, -110], [2, -123, 8, -14]]
[[111, 36, -32, 3], [25, -17, 93, 46], [-105, -97, 101, -50], [54, 110, 51, 121]]
[[-33, -126, -121, 113], [96, 24, 119, 16], [59, 121, -34, 29], [113, 9, 3, -106]]
[[-61, -6, 89, -71], [113, -93, -15, -22], [116, 18, 13, -50], [-51, -6, 108, -113]]
[[40, -44, 125, -73], [89, 89, -11, 76], [77, 117, -33, 24], [40, 90, -43, 14]]
[[76, -91, -46, -61], [65, 94, 121, 123], [124, -20, -10, 67], [95, 46, -97, -12]]
[[5, -127, -22, -74], [-111, 44, 9, -24], [5, 69, 44, -47], [93, 36, 112, -28]]
[[-22, -110, -52, 87], [22, -82, -96, -50], [-114, 95, 27, 47], [-17, 93, -51, 105]]
[[86, 2, 98, -5], [117, -49, 68, -9], [4, 112, 59, 54], [122, -38, 24, -42]]
[[63, 82, 13, 109], [-112, -50, -126, 17], [27, -55, -16, -93], [20, -16, -82, 122]]
[[-5, 0, 2, -93], [45, -55, 85, 7], [-2, 34, -123, 22], [-124, 8, 88, 11]]
[[-13, 66, 76, 119], [-14, 107, -70, 108], [-33, 95, -15, -37], [-69, 29, -107, -51]]
[[-77, 50, 86, 34], [83, 51, 115, 122], [-75, -27, -10, 92], [-55, 124, -80, 126]]
[[-34, -81, -32, -70], [-20, -46, -101, -5], [-127, -66, 51, -62], [85, 90, 114, 1]]
[[97, -83, -72, 27], [122, -75, 79, -81], [39, 37, 92, 76], [-111, -93, -7, -32]]
[[-34, -125, -49, -35], [-110, 10, -57, 84], [-126, -20, 68, -114], [-72, 126, -102, 84]]
[[11, -96, -39, -46], [109, -83, 65, 101], [-36, 67, -93, 83], [-87, 83, 53, -87]]
[[26, -105, -84, -119], [54, -41, 57, 72], [10, -34, -106, 113], [22, 64, -8, -104]]
[[-79, 57, -92, 50], [-103, -87, -51, 124], [-17, -67, -25, -93], [-122, 72, 20, 67]]
[[109, -11, -106, -69], [-32, -101, 37, -124], [-18, 28, -3, -90], [32, 7, -38, 66]]
[[-59, 63, 64, 0], [94, -118, 112, 98], [-19, 114, 1, -67], [-126, -128, 15, -75]]
[[29, -5, 84, -74], [71, -127, -12, -6], [-43, 87, 82, -95], [68, 6, -72, 84]]
[[-120, 71, 1, -68], [92, 56, 126, 72], [88, -122, -119, -62], [105, 64, 12, -125]]
[[-17, 0, -74, 74], [4, -92, 124, -52], [-116, -109, 123, 119], [124, -29, -83, -83]]
[[-111, 41, -45, 99], [72, 1, 26, 23], [46, 26, -123, -96], [-118, 10, -28, 23]]
[[13, -58, 95, -81], [-119, 24, 120, -29], [115, -110, 93, -22], [-126, -104, -27, -42]]
[[-126, -90, 40, 80], [-34, 8, -122, -72], [16, -70, 89, 21], [-6, -9, -87, -91]]
[[114, 25, -62, 8], [-32, -69, -99, -91], [-12, 26, 26, -107], [80, -16, -102, 13]]
[[4, -32, 95, 11], [39, 68, 16, -69], [-113, 15, 5, -7], [11, 52, 106, -34]]
[[-6, -67, 106, -98], [-102, -92, 45, -15], [-118, 115, 110, 14], [113, -50, 126, 120]]
[[-45, -56, -93, 65], [-122, 66, 0, 47], [-62, -76, -71, 18], [125, 3, -124, 117]]
[[-105, -27, 71, -55], [-88, 53, 40, -89], [-30, 67, 69, -32], [-63, 120, 77, -122]]
[[44, -36, -72, -44], [-120, -12, -89, -64], [-83, -77, -88, -126], [-59, -30, 35, 61]]
[[83, -110, 35, -12], [-111, 45, -49, -38], [4, 62, 54, 86], [-66, 27, -82, 68]]
[[-82, 27, 103, 105], [-5, 119, -46, 116], [78, 121, 74, -76], [-123, -100, -12, 107]]
[[-120, 92, 106, 2], [97, -67, 118, 55], [-69, 40, 22, -29], [24, -100, -106, 92]]
[[-70, 27, 17, 7], [-80, 99, -106, 61], [0, -60, 29, -31], [123, 18, -89, 25]]
[[54, 73, 69, -109], [-10, -78, -127, -60], [106, -80, -106, -91], [-35, 54, -81, -73]]
[[114, 49, 62, -25], [86, 4, 50, 93], [-17, 64, -37, 75], [-119, 96, 92, -106]]
[[37, 51, 78, -90], [119, -33, 9, 101], [-53, 111, -61, -34], [126, 30, -111, 125]]
[[-64, -42, -73, 126], [-4, -70, 88, 23], [124, 83, -3, 53], [74, 57, 21, 9]]
[[-9, -105, 44, -17], [-65, 20, 53, 98], [34, -18, 121, 8], [41, -22, 6, -84]]
[[74, -99, 35, 77], [95, -77, -64, -95], [-52, 119, -35, 35], [43, -66, -89, 16]]
[[98, 104, -95, -82], [114, -99, -125, 127], [-56, -119, 80, 127], [-57, -100, -47, 17]]
[[-71, -14, -80, -112], [-18, 97, 31, 98], [35, 72, -24, 29], [29, 127, -30, 39]]
[[-93, -58, -19, 20], [-30, 97, -61, 64], [-128, -128, 104, -92], [123, 115, -115, -102]]
[[-107, -77, 63, -82], [-75, -32, -45, 108], [-103, -120, 16, -38], [-81, 93, -48, -97]]
[[74, -66, -24, 86], [108, 65, 127, -59], [-92, -55, -19, -52], [-96, -46, -68, -91]]
[[69, -33, 23, -26], [-96, -79, 124, -53], [-94, 122, 58, 104], [24, 84, -101, -87]]
[[113, 114, 16, 102], [-20, 100, -67, 72], [56, 102, 108, 39], [-82, 15, 110, 72]]
[[46, 51, -2, 15], [-118, 108, -91, -128], [-118, 111, 96, 16], [-60, 27, 31, 21]]
[[6, 1, 109, -36], [-52, 2, -79, 42], [33, 51, -4, 80], [-30, -127, 84, -44]]
[[-61, -61, 81, 53], [-70, -35, -28, 0], [20, 76, 24, 30], [-42, -94, 62, 15]]
[[-82, -111, 121, -85], [37, 83, 120, 4], [-43, -68, 15, 54], [-71, -5, 38, -116]]
[[18, -83, -80, 69], [83, 89, 24, -98], [-39, -54, 65, 15], [7, -20, -117, 103]]
[[48, 75, 68, -27], [-85, 19, 110, 7], [25, -61, 90, -124], [-18, 59, 117, 50]]
[[-85, 99, 118, -51], [16, -103, 29, -126], [26, 78, -2, -17], [-28, -92, 6, 66]]
[[-109, 40, 46, -111], [-47, -122, 48, 113], [114, 103, -4, -75], [-38, 37, 57, -84]]
[[-45, -45, 121, 5], [-95, 89, 70, 91], [-69, 108, -51, 99], [35, 116, -16, 104]]
[[95, -21, -80, -25], [-109, 93, 4, 33], [-75, 62, 11, 42], [-93, 69, 29, -73]]
[[71, 48, -128, 92], [121, 81, 73, -91], [100, -103, -123, 16], [126, 47, 5, -54]]
[[-89, -7, 88, 88], [-81, -21, -93, 103], [-102, -100, -40, -80], [-95, 113, 108, 118]]
[[62, -14, 12, 82], [-114, -84, -58, 45], [62, 74, -13, -2], [24, -8, -41, -92]]
[[-9, 1, -14, 19], [-117, 126, -89, 33], [46, 1, 90, -53], [84, 112, 48, -117]]
[[63, -99, -44, 43], [-8, 17, 116, -63], [81, 108, 74, -113], [127, 93, 21, -6]]
[[77, 24, 54, -28], [72, 8, 8, 88], [14, 58, -61, 96], [-79, -86, 31, 33]]
[[-71, 80, -88, 77], [81, 70, -53, 64], [-99, -18, -27, -34], [-53, 61, -51, 34]]
[[28, -51, -49, 76], [-113, 73, 2, 112], [-127, 73, -61, 118], [-24, -51, -65, -105]]
[[-26, 112, 53, -41], [-53, -100, -54, -100], [119, -2, 70, 109], [-100, -63, 55, -103]]
[[83, 48, 116, -78], [42, -124, 106, -53], [119, -7, -30, 114], [112, 93, -72, 97]]
[[105, 99, -51, -7], [25, -76, -67, 102], [100, 22, 92, 16], [-98, -83, 16, -97]]
[[-120, 118, 80, 59], [90, 44, 110, -48], [-120, -102, 107, -45], [20, 29, -24, 127]]
[[8, -31, -12, 62], [-50, 49, -53, 68], [-114, 124, -8, -18], [78, -89, -24, 61]]
[[-101, -95, 96, -118], [-68, -25, -70, -98], [-74, -117, 110, -97], [127, -110, -25, -109]]
[[12, 6, -55, 79], [16, -119, -63, -60], [95, 93, 42, 124], [88, 88, 3, -56]]
[[-77, -33, 38, -9], [-68, -61, -39, 76], [-83, -3, 24, 109], [42, -116, -19, 23]]
[[-44, -122, 74, 93], [125, 76, 77, 24], [-28, -114, 0, 44], [-34, 113, 68, -96]]
[[71, 115, -97, -43], [70, 20, 42, -29], [-25, -86, 7, 1], [-89, 84, -98, -101]]
[[41, -93, 7, -78], [17, 19, 37, 90], [69, -46, -40, 56], [-33, -67, -104, -65]]
[[-47, -21, 90, 70], [71, 12, -97, -71], [14, 36, 68, -6], [-48, 39, 102, -87]]
[[-61, 31, 9, -94], [44, -106, 88, -14], [-85, -6, -13, 43], [-71, 51, -106, 62]]
[[96, -125, 118, -88], [-92, -80, 2, 43], [38, -78, -94, -67], [39, -47, -118, -27]]
[[-12, -128, -6, -24], [-8, 2, -48, -110], [120, 81, 25, -57], [5, -72, 16, 124]]
[[91, 79, -111, 79], [-47, -102, 82, -82], [84, 34, 2, 31], [20, -96, 69, -110]]
[[-118, -54, -65, 123], [10, -50, -6, 98], [-45, 20, 98, 79], [-19, 116, 5, -8]]
[[-13, -84, 4, 12], [101, -16, -96, -8], [105, 106, -71, -18], [-106, 13, 82, -120]]
[[-75, -2, -125, 15], [84, 60, 16, -83], [-40, -81, 30, -120], [-120, 63, 78, 70]]
[[-78, -111, 39, -13], [-23, -58, 46, -114], [44, -103, -23, 13], [72, 85, -39, 102]]
[[27, -13, -51, -122], [39, -74, 35, -92], [18, 94, -128, 75], [107, 19, -23, 84]]
[[-57, -15, -37, -4], [-42, -99, -22, -20], [-96, -104, -119, -111], [73, -2, 69, 10]]
[[-52, 53, 28, 47], [-86, -111, -87, 25], [-63, 59, -53, 72], [61, -36, -110, -95]]
[[47, 26, -54, -82], [-38, 15, -49, -5], [35, 100, 107, -71], [126, 5, 126, -85]]
[[-70, 47, 122, 1], [104, -80, 28, 54], [-22, 3, 64, -114], [121, -42, 92, -30]]
[[111, 114, -26, 33], [-65, 57, -61, 94], [90, 100, -89, 28], [0, -94, -32, 94]]
[[-63, 65, 83, 123], [-60, -117, -112, 88], [-37, -55, -106, 118], [96, -76, -79, -62]]
[[-9, -36, 126, 13], [40, -38, 5, 3], [-66, -12, 42, -12], [21, -51, 87, 113]]
[[103, -119, 81, -57], [76, 83, -61, 110], [-101, -103, -10, 57], [-118, 109, -9, 57]]
[[59, -87, 70, 18], [112, -124, -53, -31], [124, -99, 108, 9], [6, 120, 73, 107]]
[[-84, 95, 59, -34], [84, 54, 29, 87], [-6, 22, -50, -99], [45, -122, -6, -114]]
[[32, 21, 112, 15], [-48, 93, 122, -25], [-38, -63, 101, 16], [22, 84, -55, -122]]
[[41, 21, 32, -9], [8, 89, -109, -41], [-65, 111, 16, -78], [76, 59, 7, 38]]
[[-16, -94, -115, 10], [-107, -114, -104, -96], [-47, 105, 127, -23], [41, 51, 110, 4]]
[[-4, 88, -68, -16], [40, -60, 99, -120], [84, 114, 59, -105], [-47, 69, -126, -53]]
[[-59, 77, -39, -15], [-5, -40, -55, 67], [-93, -26, -20, 47], [25, 123, -126, 63]]
[[21, -110, -50, 127], [113, -53, 87, 78], [53, -10, -45, 96], [121, 62, -54, 27]]
[[28, -120, 116, 82], [31, -87, 15, -109], [-101, 21, -47, 50], [20, -39, -74, 100]]
[[-9, 80, -86, 80], [-112, 36, 27, -89], [-86, -58, 53, 37], [7, 14, -54, 27]]
[[-55, -65, -56, 104], [85, -72, 126, 120], [80, -20, -2, 16], [27, 101, 70, 35]]
[[-4, -71, 78, -21], [-32, 33, -20, 100], [69, -92, 102, -23], [15, 88, -106, -10]]
[[58, -22, -6, 71], [-12, -53, 23, -17], [62, -3, 9, 114], [-76, -70, -6, 64]]
[[119, 55, -25, 127], [126, 92, -62, -75], [-56, -49, -36, -28], [-55, 11, 8, -53]]
[[-1, -10, 105, -91], [26, 110, -65, 56], [-46, 72, 70, 20], [92, 82, 125, 119]]
[[-126, -7, -118, 13], [104, 12, -20, 55], [87, 0, -113, -4], [-84, 83, 61, -55]]
[[-24, 120, 59, 13], [-54, 116, 83, 119], [77, -76, -71, 54], [5, -60, -22, 100]]
[[79, 8, 47, -87], [86, 19, 85, -15], [-113, -33, -9, -54], [29, -85, 42, 62]]
[[-18, -61, 3, -13], [46, -51, 61, -19], [39, -99, -78, 79], [101, 6, 85, -52]]
[[15, -50, 53, -98], [52, -114, 24, -62], [-97, 63, 2, -55], [37, 23, -30, 123]]
[[-123, -68, 66, -125], [-104, 67, -92, -31], [-6, 33, -126, -64], [96, -107, -81, 85]]
[[-107, 126, -8, 68], [-84, -79, 43, 123], [123, 30, -106, -53], [81, -35, -125, 108]]
[[52, -35, -35, -4], [-91, -41, -2, 12], [9, -118, -64, 31], [-110, -35, -27, 86]]
[[-93, 96, -61, 53], [78, -41, 127, -78], [-65, -11, -115, -105], [-67, -6, -71, -50]]
[[119, 111, -105, -97], [-17, -91, -124, 80], [77, 35, 84, 106], [-79, 85, -36, -16]]
[[-98, -68, 63, -31], [-14, -15, 41, -91], [-3, 50, -96, 34], [121, 36, -66, 4]]
[[-126, 52, -79, -37], [107, 13, 81, -21], [-7, 104, -125, 80], [45, 63, -96, -105]]
[[-128, -38, 106, 102], [-41, -7, 93, -26], [108, -3, -85, -94], [-88, -127, 81, -8]]
[[-123, -46, 46, 95], [27, 99, 49, -114], [70, -122, -95, -76], [116, 120, -74, 8]]
[[-90, 90, -63, 23], [-71, 111, -101, 51], [114, -50, 40, 21], [-32, -38, 28, 127]]
[[86, -85, -97, 42], [-101, 121, 114, 52], [103, -111, -36, -75], [-5, 127, -109, -61]]
[[47, 71, 42, 52], [75, 116, 35, 72], [108, -71, -126, 98], [-4, -113, 87, 4]]
[[-34, 79, 59, -25], [-49, 46, -62, -24], [29, 38, 27, 85], [-96, -117, -3, 119]]
[[59, -84, 39, 124], [-116, 39, -8, 7], [-117, -28, -97, 97], [54, -89, -121, -122]]
[[68, -80, -83, 72], [-17, -115, -41, -118], [63, 89, -30, -49], [-124, 59, -63, -63]]
[[120, 70, -31, -105], [-32, -18, 62, 107], [63, 11, 103, -22], [-75, 2, -36, 80]]
[[-124, 69, 85, -88], [20, 79, 102, -2], [40, 113, 119, -34], [-35, -27, 16, -123]]
[[-104, -90, 1, 12], [28, -105, 100, -126], [-47, 33, 15, -111], [24, 12, -117, -94]]
[[106, -12, -26, 35], [-107, 7, -65, -82], [124, 23, 22, -23], [127, 106, 77, -118]]
[[-54, -35, -95, -83], [-91, -17, 14, 98], [-28, -99, -100, 95], [14, -29, -108, -19]]
[[93, -88, 77, -118], [-124, 41, 66, 115], [120, 22, 72, 4], [-101, 63, 127, 59]]
[[16, 65, 49, -84], [-121, 77, 111, 24], [-3, -28, -76, -45], [-45, 124, -90, 77]]
[[94, 51, 58, -126], [51, 103, 89, 18], [43, 4, 60, -66], [-54, -125, 108, 18]]
[[-115, 51, -36, -21], [35, -40, 73, 68], [108, -49, 70, 10], [-51, 26, -43, -92]]
[[17, -113, -92, -33], [43, 26, -6, -87], [-76, 124, 111, 126], [78, 82, -32, -103]]
[[-71, 9, 17, 104], [39, -59, 28, -124], [-68, -12, -12, -69], [17, 36, 39, 61]]
[[-43, -84, -54, -123], [82, 34, 1, -18], [68, -28, -79, -84], [-14, 112, -29, 54]]
[[45, 5, 82, 108], [-121, -8, 86, -126], [-68, 14, -100, -76], [118, -123, 16, 1]]
[[-5, 110, -42, 9], [-106, -127, 95, 30], [113, 42, 10, 125], [-102, -92, 109, 60]]
[[-48, -89, -121, -37], [98, 13, -24, -123], [45, 50, -88, -51], [123, 101, 97, -24]]
[[-27, -10, -26, -81], [124, 46, -15, -63], [11, 3, 48, -4], [81, 102, 46, -51]]
[[-23, 96, -69, 96], [-61, -122, 40, 105], [2, 77, 82, 7], [19, 1, 117, -16]]
[[-16, 0, 22, -126], [-88, -93, -57, 70], [52, -118, 7, -72], [94, 11, -40, 25]]
[[-51, -66, -59, 44], [90, 72, -49, 42], [-97, 41, 15, 52], [-44, 51, 49, 4]]
[[54, 80, -57, -60], [47, 52, 82, -95], [98, -10, -107, 7], [-121, 121, -38, -16]]
[[-63, 62, -58, -121], [122, 41, -34, 109], [-48, 39, 91, -68], [0, 114, 52, 78]]
[[-51, 8, 13, 28], [18, -61, 81, 98], [61, 67, 76, -76], [113, -113, -121, -89]]
[[-64, 21, 25, 59], [-111, 18, 99, -77], [-78, -34, 55, -91], [-119, 39, 78, -64]]
